player_name,match_id,odds_decimal
Xavi Simons,9926579,4.5
Wilson Odobert,9926579,5.5
Lucas Bergvall,9926579,6.5
Joao Palhinha,9926579,8.0
Rodrigo Bentancur,9926579,8.0
Micky van de Ven,9926579,11.0
Djed Spence,9926579,12.0
Pedro Porro,9926579,12.0
Kevin Danso,9926579,13.0
Radu Dragusin,9926579,13.0
Archie Gray,9926579,14.0
Cristian Romero,9926579,14.0
Ben Davies,9926579,17.0
James Rowswell,9926579,26.0
Alexander Isak,9926579,2.25
Hugo Ekitike,9926579,2.5
Dominik Szoboszlai,9926579,3.75
Federico Chiesa,9926579,3.6
Kaide Gordon,9926579,3.75
Rio Ngumoha,9926579,3.75
Florian Wirtz,9926579,4.0
Curtis Jones,9926579,5.0
Trey Nyoni,9926579,5.5
Alexis Mac Allister,9926579,7.0
Jeremie Frimpong,9926579,8.0
Ryan Gravenberch,9926579,8.0
Conor Bradley,9926579,10.0
Virgil van Dijk,9926579,10.0
Calvin Ramsay,9926579,11.0
Ibrahima Konate,9926579,13.0
Milos Kerkez,9926579,13.0
Andy Robertson,9926579,14.0
Joe Gomez,9926579,14.0
Wellity Lucky,9926579,23.0
Beto,9926591,4.2
Thierno Barry,9926591,4.5
Charly Alcaraz,9926591,7.0
Dwight McNeil,9926591,7.0
Tyler Dibling,9926591,7.5
Jack Grealish,9926591,8.5
Kiernan Dewsbury-Hall,9926591,9.5
Michael Keane,9926591,10.0
Jake O'Brien,9926591,13.0
Tim Iroegbunam,9926591,14.0
James Garner,9926591,18.0
James Tarkowski,9926591,21.0
Nathan Patterson,9926591,21.0
Adam Aznou,9926591,23.0
Vitalii Mykolenko,9926591,23.0
Reece Welch,9926591,26.0
Elijah Campbell,9926591,31.0
Gabriel Jesus,9926591,2.88
Viktor Gyokeres,9926591,2.37
Andre Harriman-Annous,9926591,3.75
Bukayo Saka,9926591,3.0
Eberechi Eze,9926591,3.1
Ethan Nwaneri,9926591,3.2
Gabriel Martinelli,9926591,3.6
Leandro Trossard,9926591,3.5
Mikel Merino,9926591,3.3
Noni Madueke,9926591,3.5
Martin Odegaard,9926591,5.5
Declan Rice,9926591,6.0
Martin Zubimendi,9926591,8.5
Christian Norgaard,9926591,9.5
Riccardo Calafiori,9926591,9.0
Jurrien Timber,9926591,11.0
Myles Lewis-Skelly,9926591,11.0
Piero Hincapie,9926591,11.0
Ben White,9926591,14.0
William Saliba,9926591,14.0
Marli Salmon,9926591,23.0
